genome1,genome2,pair_id,S16_Vsearch_status,FastANI_status,Mash_status,FastAAI_Jaccard_status
GCA_000010125.1,GCA_042647765.1,GCA_000010125.1__GCA_042647765.1,PASS,PASS,PASS,PASS
GCA_000010125.1,GCA_900458885.1,GCA_000010125.1__GCA_900458885.1,PASS,PASS,PASS,PASS
GCA_000010265.1,GCA_000016505.1,GCA_000010265.1__GCA_000016505.1,PASS,PASS,PASS,PASS
GCA_000010385.1,GCA_000013265.1,GCA_000010385.1__GCA_000013265.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000010385.1,GCA_000019645.1,GCA_000010385.1__GCA_000019645.1,PASS,PASS,PASS,PASS
GCA_000010385.1,GCA_000210475.1,GCA_000010385.1__GCA_000210475.1,PASS,PASS,PASS,PASS
GCA_000010385.1,GCA_000263895.1,GCA_000010385.1__GCA_000263895.1,PASS,PASS,PASS,PASS
GCA_000010385.1,GCA_000350825.1,GCA_000010385.1__GCA_000350825.1,PASS,PASS,PASS,PASS
GCA_000010385.1,GCA_000459055.1,GCA_000010385.1__GCA_000459055.1,PASS,PASS,PASS,PASS
GCA_000010385.1,GCA_000613265.1,GCA_000010385.1__GCA_000613265.1,FAIL_INITIAL,FAIL_THRESHOLD,PASS,PASS
GCA_000010385.1,GCA_000690815.1,GCA_000010385.1__GCA_000690815.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000010385.1,GCA_000734955.1,GCA_000010385.1__GCA_000734955.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000010385.1,GCA_001281725.1,GCA_000010385.1__GCA_001281725.1,PASS,PASS,PASS,PASS
GCA_000010385.1,GCA_001865905.1,GCA_000010385.1__GCA_001865905.1,PASS,PASS,PASS,PASS
GCA_000010385.1,GCA_002853715.1,GCA_000010385.1__GCA_002853715.1,PASS,PASS,PASS,PASS
GCA_000010385.1,GCA_003697165.2,GCA_000010385.1__GCA_003697165.2,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000010385.1,GCA_024519395.1,GCA_000010385.1__GCA_024519395.1,FAIL_INITIAL,FAIL_THRESHOLD,PASS,PASS
GCA_000010385.1,GCA_900706755.1,GCA_000010385.1__GCA_900706755.1,PASS,FAIL_THRESHOLD,PASS,FAIL_THRESHOLD
GCA_000010385.1,GCA_965137265.1,GCA_000010385.1__GCA_965137265.1,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS,PASS
GCA_000010425.1,GCA_000741415.1,GCA_000010425.1__GCA_000741415.1,PASS,PASS,PASS,PASS
GCA_000010425.1,GCA_000771705.1,GCA_000010425.1__GCA_000771705.1,PASS,PASS,PASS,PASS
GCA_000010425.1,GCA_028743295.1,GCA_000010425.1__GCA_028743295.1,PASS,PASS,PASS,PASS
GCA_000010425.1,GCA_036322895.1,GCA_000010425.1__GCA_036322895.1,FAIL_THRESHOLD,PASS,PASS,PASS
GCA_000010425.1,GCA_039830185.1,GCA_000010425.1__GCA_039830185.1,PASS,PASS,PASS,PASS
GCA_000010425.1,GCA_054962495.1,GCA_000010425.1__GCA_054962495.1,PASS,PASS,PASS,PASS
GCA_000010425.1,GCA_900445615.1,GCA_000010425.1__GCA_900445615.1,PASS,PASS,PASS,PASS
GCA_000010505.1,GCA_002892575.1,GCA_000010505.1__GCA_002892575.1,PASS,PASS,PASS,PASS
GCA_000010505.1,GCA_031323855.1,GCA_000010505.1__GCA_031323855.1,PASS,PASS,PASS,PASS
GCA_000010785.1,GCA_000164905.1,GCA_000010785.1__GCA_000164905.1,PASS,PASS,PASS,PASS
GCA_000011065.1,GCA_002959695.1,GCA_000011065.1__GCA_002959695.1,PASS,PASS,PASS,PASS
GCA_000011065.1,GCA_014131755.1,GCA_000011065.1__GCA_014131755.1,PASS,PASS,PASS,PASS
GCA_000011065.1,GCA_016103195.1,GCA_000011065.1__GCA_016103195.1,PASS,PASS,PASS,PASS
GCA_000011065.1,GCA_020179495.1,GCA_000011065.1__GCA_020179495.1,PASS,PASS,PASS,PASS
GCA_000011065.1,GCA_022453665.1,GCA_000011065.1__GCA_022453665.1,PASS,PASS,PASS,PASS
GCA_000011065.1,GCA_028539425.1,GCA_000011065.1__GCA_028539425.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000011065.1,GCA_900445595.1,GCA_000011065.1__GCA_900445595.1,PASS,PASS,PASS,PASS
GCA_000011085.1,GCA_000337275.1,GCA_000011085.1__GCA_000337275.1,FAIL_THRESHOLD,PASS,PASS,PASS
GCA_000011085.1,GCA_000337755.1,GCA_000011085.1__GCA_000337755.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000011085.1,GCA_005310945.1,GCA_000011085.1__GCA_005310945.1,FAIL_THRESHOLD,PASS,PASS,PASS
GCA_000011085.1,GCA_018200015.1,GCA_000011085.1__GCA_018200015.1,PASS,PASS,PASS,PASS
GCA_000011205.1,GCA_039545175.1,GCA_000011205.1__GCA_039545175.1,PASS,PASS,PASS,PASS
GCA_000011305.1,GCA_000160795.1,GCA_000011305.1__GCA_000160795.1,PASS,PASS,PASS,PASS
GCA_000011325.1,GCA_000196335.1,GCA_000011325.1__GCA_000196335.1,PASS,PASS,PASS,PASS
GCA_000011325.1,GCA_000382905.1,GCA_000011325.1__GCA_000382905.1,PASS,PASS,PASS,PASS
GCA_000011325.1,GCA_001912735.1,GCA_000011325.1__GCA_001912735.1,PASS,PASS,PASS,PASS
GCA_000011325.1,GCA_002847405.1,GCA_000011325.1__GCA_002847405.1,PASS,PASS,PASS,PASS
GCA_000011325.1,GCA_011761195.1,GCA_000011325.1__GCA_011761195.1,PASS,PASS,PASS,PASS
GCA_000011325.1,GCA_027569975.1,GCA_000011325.1__GCA_027569975.1,PASS,PASS,PASS,PASS
GCA_000011365.1,GCA_001642675.1,GCA_000011365.1__GCA_001642675.1,PASS,PASS,PASS,PASS
GCA_000011365.1,GCA_041261125.1,GCA_000011365.1__GCA_041261125.1,PASS,PASS,PASS,PASS
GCA_000011445.1,GCA_000339035.1,GCA_000011445.1__GCA_000339035.1,PASS,FAIL_THRESHOLD,PASS,FAIL_THRESHOLD
GCA_000011445.1,GCA_000590435.1,GCA_000011445.1__GCA_000590435.1,PASS,FAIL_THRESHOLD,PASS,FAIL_THRESHOLD
GCA_000011445.1,GCA_018389705.1,GCA_000011445.1__GCA_018389705.1,PASS,FAIL_THRESHOLD,PASS,FAIL_THRESHOLD
GCA_000011645.1,GCA_006094335.1,GCA_000011645.1__GCA_006094335.1,PASS,PASS,PASS,PASS
GCA_000011645.1,GCA_022630555.1,GCA_000011645.1__GCA_022630555.1,PASS,PASS,PASS,PASS
GCA_000011645.1,GCA_029857595.2,GCA_000011645.1__GCA_029857595.2,PASS,PASS,PASS,PASS
GCA_000011645.1,GCA_030501475.1,GCA_000011645.1__GCA_030501475.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000011645.1,GCA_034478925.1,GCA_000011645.1__GCA_034478925.1,PASS,PASS,PASS,PASS
GCA_000011645.1,GCA_053538495.1,GCA_000011645.1__GCA_053538495.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000011645.1,GCA_900637645.1,GCA_000011645.1__GCA_900637645.1,PASS,PASS,PASS,PASS
GCA_000011705.1,GCA_033956065.1,GCA_000011705.1__GCA_033956065.1,PASS,PASS,PASS,PASS
GCA_000011705.1,GCA_900446245.1,GCA_000011705.1__GCA_900446245.1,PASS,PASS,PASS,PASS
GCA_000012065.2,GCA_023035675.1,GCA_000012065.2__GCA_023035675.1,PASS,PASS,PASS,PASS
GCA_000012285.1,GCA_028472365.1,GCA_000012285.1__GCA_028472365.1,PASS,PASS,PASS,PASS
GCA_000012305.1,GCA_904846025.1,GCA_000012305.1__GCA_904846025.1,PASS,PASS,PASS,PASS
GCA_000012365.1,GCA_000152285.1,GCA_000012365.1__GCA_000152285.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000012365.1,GCA_003568605.1,GCA_000012365.1__GCA_003568605.1,PASS,PASS,PASS,PASS
GCA_000012765.1,GCA_000953375.1,GCA_000012765.1__GCA_000953375.1,PASS,PASS,PASS,PASS
GCA_000012825.1,GCA_016766915.1,GCA_000012825.1__GCA_016766915.1,PASS,PASS,PASS,PASS
GCA_000012825.1,GCA_028538915.1,GCA_000012825.1__GCA_028538915.1,PASS,PASS,PASS,PASS
GCA_000012825.1,GCA_965136315.1,GCA_000012825.1__GCA_965136315.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000012845.1,GCA_020735945.1,GCA_000012845.1__GCA_020735945.1,PASS,PASS,PASS,PASS
GCA_000012845.1,GCA_900445525.1,GCA_000012845.1__GCA_900445525.1,PASS,PASS,PASS,PASS
GCA_000012905.2,GCA_000269625.2,GCA_000012905.2__GCA_000269625.2,PASS,PASS,PASS,PASS
GCA_000012905.2,GCA_000273405.1,GCA_000012905.2__GCA_000273405.1,PASS,PASS,PASS,PASS
GCA_000012905.2,GCA_003324715.1,GCA_000012905.2__GCA_003324715.1,PASS,PASS,PASS,PASS
GCA_000012905.2,GCA_007991035.1,GCA_000012905.2__GCA_007991035.1,PASS,PASS,PASS,PASS
GCA_000012905.2,GCA_009797605.1,GCA_000012905.2__GCA_009797605.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_000012905.2,GCA_009797665.1,GCA_000012905.2__GCA_009797665.1,PASS,PASS,PASS,PASS
GCA_000012905.2,GCA_900188265.1,GCA_000012905.2__GCA_900188265.1,PASS,PASS,PASS,PASS
GCA_000012905.2,GCA_965138635.1,GCA_000012905.2__GCA_965138635.1,PASS,PASS,PASS,PASS
GCA_000013025.1,GCA_000685255.1,GCA_000013025.1__GCA_000685255.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000013045.1,GCA_041941415.1,GCA_000013045.1__GCA_041941415.1,PASS,PASS,PASS,PASS
GCA_000013085.1,GCA_019134555.1,GCA_000013085.1__GCA_019134555.1,PASS,PASS,PASS,PASS
GCA_000013265.1,GCA_000019645.1,GCA_000013265.1__GCA_000019645.1,PASS,PASS,PASS,PASS
GCA_000013265.1,GCA_000210475.1,GCA_000013265.1__GCA_000210475.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000013265.1,GCA_000263895.1,GCA_000013265.1__GCA_000263895.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000013265.1,GCA_000350825.1,GCA_000013265.1__GCA_000350825.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000013265.1,GCA_000459055.1,GCA_000013265.1__GCA_000459055.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000013265.1,GCA_000613265.1,GCA_000013265.1__GCA_000613265.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000013265.1,GCA_000690815.1,GCA_000013265.1__GCA_000690815.1,PASS,PASS,PASS,PASS
GCA_000013265.1,GCA_000734955.1,GCA_000013265.1__GCA_000734955.1,PASS,PASS,PASS,PASS
GCA_000013265.1,GCA_001281725.1,GCA_000013265.1__GCA_001281725.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000013265.1,GCA_001865905.1,GCA_000013265.1__GCA_001865905.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000013265.1,GCA_002853715.1,GCA_000013265.1__GCA_002853715.1,PASS,PASS,PASS,PASS
GCA_000013265.1,GCA_003697165.2,GCA_000013265.1__GCA_003697165.2,PASS,PASS,PASS,PASS
GCA_000013265.1,GCA_024519395.1,GCA_000013265.1__GCA_024519395.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000013265.1,GCA_900706755.1,GCA_000013265.1__GCA_900706755.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_000013265.1,GCA_965137265.1,GCA_000013265.1__GCA_965137265.1,FAIL_THRESHOLD,PASS,PASS,PASS
GCA_000013285.1,GCA_016027375.1,GCA_000013285.1__GCA_016027375.1,PASS,PASS,PASS,PASS
GCA_000013325.1,GCA_900102455.1,GCA_000013325.1__GCA_900102455.1,PASS,PASS,PASS,PASS
GCA_000013645.1,GCA_000756045.1,GCA_000013645.1__GCA_000756045.1,PASS,PASS,PASS,PASS
GCA_000013905.1,GCA_904845985.1,GCA_000013905.1__GCA_904845985.1,PASS,PASS,PASS,PASS
GCA_000014025.1,GCA_024584145.1,GCA_000014025.1__GCA_024584145.1,PASS,PASS,PASS,PASS
GCA_000014025.1,GCA_900187115.1,GCA_000014025.1__GCA_900187115.1,PASS,PASS,PASS,PASS
GCA_000014045.1,GCA_900113215.1,GCA_000014045.1__GCA_900113215.1,PASS,PASS,PASS,PASS
GCA_000014145.1,GCA_900119565.1,GCA_000014145.1__GCA_900119565.1,PASS,PASS,PASS,PASS
GCA_000014425.1,GCA_000615125.1,GCA_000014425.1__GCA_000615125.1,PASS,PASS,PASS,PASS
GCA_000014425.1,GCA_008868295.1,GCA_000014425.1__GCA_008868295.1,PASS,PASS,PASS,PASS
GCA_000014425.1,GCA_029823575.1,GCA_000014425.1__GCA_029823575.1,PASS,PASS,PASS,PASS
GCA_000014425.1,GCA_040050875.1,GCA_000014425.1__GCA_040050875.1,PASS,PASS,PASS,PASS
GCA_000014425.1,GCA_053471245.1,GCA_000014425.1__GCA_053471245.1,PASS,PASS,PASS,PASS
GCA_000014425.1,GCA_900452355.1,GCA_000014425.1__GCA_900452355.1,PASS,PASS,PASS,PASS
GCA_000014445.1,GCA_000160595.1,GCA_000014445.1__GCA_000160595.1,PASS,PASS,PASS,PASS
GCA_000014445.1,GCA_001047695.1,GCA_000014445.1__GCA_001047695.1,PASS,PASS,PASS,PASS
GCA_000014445.1,GCA_001886915.1,GCA_000014445.1__GCA_001886915.1,PASS,PASS,PASS,PASS
GCA_000014445.1,GCA_007990145.1,GCA_000014445.1__GCA_007990145.1,PASS,PASS,PASS,PASS
GCA_000014445.1,GCA_007990165.1,GCA_000014445.1__GCA_007990165.1,PASS,PASS,PASS,PASS
GCA_000014445.1,GCA_007992255.1,GCA_000014445.1__GCA_007992255.1,PASS,PASS,PASS,PASS
GCA_000014445.1,GCA_029823215.1,GCA_000014445.1__GCA_029823215.1,PASS,PASS,PASS,PASS
GCA_000014445.1,GCA_053758445.1,GCA_000014445.1__GCA_053758445.1,PASS,PASS,PASS,PASS
GCA_000014445.1,GCA_053759705.1,GCA_000014445.1__GCA_053759705.1,PASS,PASS,PASS,PASS
GCA_000014445.1,GCA_053759745.1,GCA_000014445.1__GCA_053759745.1,PASS,PASS,PASS,PASS
GCA_000014445.1,GCA_900461615.1,GCA_000014445.1__GCA_900461615.1,PASS,PASS,PASS,PASS
GCA_000014645.1,GCA_000018925.1,GCA_000014645.1__GCA_000018925.1,PASS,PASS,PASS,PASS
GCA_000014645.1,GCA_000153845.1,GCA_000014645.1__GCA_000153845.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000014645.1,GCA_000833375.1,GCA_000014645.1__GCA_000833375.1,PASS,PASS,PASS,PASS
GCA_000014645.1,GCA_000833475.1,GCA_000014645.1__GCA_000833475.1,PASS,PASS,PASS,PASS
GCA_000014725.1,GCA_001570625.1,GCA_000014725.1__GCA_001570625.1,FAIL_INITIAL,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_000014725.1,GCA_056726105.1,GCA_000014725.1__GCA_056726105.1,FAIL_INITIAL,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_000014725.1,GCA_056726125.1,GCA_000014725.1__GCA_056726125.1,FAIL_INITIAL,FAIL_INITIAL,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_000014785.1,GCA_049262545.1,GCA_000014785.1__GCA_049262545.1,PASS,PASS,PASS,PASS
GCA_000014805.1,GCA_000820325.1,GCA_000014805.1__GCA_000820325.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000014805.1,GCA_001999685.1,GCA_000014805.1__GCA_001999685.1,PASS,PASS,PASS,PASS
GCA_000014805.1,GCA_018360025.1,GCA_000014805.1__GCA_018360025.1,PASS,PASS,PASS,PASS
GCA_000014805.1,GCA_030286065.1,GCA_000014805.1__GCA_030286065.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000014805.1,GCA_900445175.1,GCA_000014805.1__GCA_900445175.1,PASS,PASS,PASS,PASS
GCA_000015245.1,GCA_965135655.1,GCA_000015245.1__GCA_965135655.1,PASS,PASS,PASS,PASS
GCA_000015305.1,GCA_000612725.1,GCA_000015305.1__GCA_000612725.1,PASS,PASS,PASS,PASS
GCA_000015305.1,GCA_025821565.1,GCA_000015305.1__GCA_025821565.1,PASS,PASS,PASS,PASS
GCA_000015365.1,GCA_000284615.1,GCA_000015365.1__GCA_000284615.1,PASS,PASS,PASS,PASS
GCA_000015365.1,GCA_003634635.1,GCA_000015365.1__GCA_003634635.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000015785.2,GCA_000960265.2,GCA_000015785.2__GCA_000960265.2,PASS,PASS,PASS,PASS
GCA_000015785.2,GCA_001267695.1,GCA_000015785.2__GCA_001267695.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000015785.2,GCA_001461825.1,GCA_000015785.2__GCA_001461825.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000015785.2,GCA_001461835.1,GCA_000015785.2__GCA_001461835.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000015785.2,GCA_002117165.1,GCA_000015785.2__GCA_002117165.1,PASS,PASS,PASS,PASS
GCA_000015785.2,GCA_003431885.1,GCA_000015785.2__GCA_003431885.1,PASS,PASS,PASS,PASS
GCA_000015785.2,GCA_900100225.1,GCA_000015785.2__GCA_900100225.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000016525.1,GCA_028743435.1,GCA_000016525.1__GCA_028743435.1,PASS,PASS,PASS,PASS
GCA_000016605.1,GCA_005222525.1,GCA_000016605.1__GCA_005222525.1,PASS,PASS,PASS,PASS
GCA_000016605.1,GCA_035610555.1,GCA_000016605.1__GCA_035610555.1,PASS,PASS,PASS,PASS
GCA_000016645.1,GCA_002221975.1,GCA_000016645.1__GCA_002221975.1,PASS,PASS,PASS,PASS
GCA_000016645.1,GCA_034479105.1,GCA_000016645.1__GCA_034479105.1,PASS,PASS,PASS,PASS
GCA_000016645.1,GCA_040538795.1,GCA_000016645.1__GCA_040538795.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000016645.1,GCA_900142355.1,GCA_000016645.1__GCA_900142355.1,PASS,PASS,PASS,PASS
GCA_000016785.1,GCA_000025105.1,GCA_000016785.1__GCA_000025105.1,PASS,PASS,PASS,PASS
GCA_000016825.1,GCA_000168255.1,GCA_000016825.1__GCA_000168255.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_000016825.1,GCA_000179435.1,GCA_000016825.1__GCA_000179435.1,FAIL_INITIAL,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_000016825.1,GCA_000179455.1,GCA_000016825.1__GCA_000179455.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_000016825.1,GCA_000236455.2,GCA_000016825.1__GCA_000236455.2,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_000016825.1,GCA_001434615.1,GCA_000016825.1__GCA_001434615.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000016825.1,GCA_020784875.1,GCA_000016825.1__GCA_020784875.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_000016825.1,GCA_020785115.1,GCA_000016825.1__GCA_020785115.1,FAIL_INITIAL,FAIL_THRESHOLD,PASS,PASS
GCA_000016825.1,GCA_036621895.1,GCA_000016825.1__GCA_036621895.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000016825.1,GCA_054729175.1,GCA_000016825.1__GCA_054729175.1,PASS,PASS,PASS,PASS
GCA_000016845.1,GCA_900446135.1,GCA_000016845.1__GCA_900446135.1,PASS,PASS,PASS,PASS
GCA_000017405.1,GCA_012103185.1,GCA_000017405.1__GCA_012103185.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_000017405.1,GCA_900454235.1,GCA_000017405.1__GCA_900454235.1,PASS,PASS,PASS,PASS
GCA_000017445.3,GCA_001950995.1,GCA_000017445.3__GCA_001950995.1,PASS,PASS,PASS,PASS
GCA_000017445.3,GCA_001951015.1,GCA_000017445.3__GCA_001951015.1,PASS,PASS,PASS,PASS
GCA_000017585.1,GCA_019930945.1,GCA_000017585.1__GCA_019930945.1,PASS,PASS,PASS,PASS
GCA_000017585.1,GCA_900446395.1,GCA_000017585.1__GCA_900446395.1,PASS,PASS,PASS,PASS
GCA_000017865.1,GCA_027925425.1,GCA_000017865.1__GCA_027925425.1,PASS,PASS,PASS,PASS
GCA_000018425.1,GCA_003932015.2,GCA_000018425.1__GCA_003932015.2,FAIL_INITIAL,PASS,PASS,PASS
GCA_000018525.1,GCA_000740335.1,GCA_000018525.1__GCA_000740335.1,PASS,PASS,PASS,PASS
GCA_000018785.1,GCA_003385765.1,GCA_000018785.1__GCA_003385765.1,PASS,PASS,PASS,PASS
GCA_000018785.1,GCA_900476025.1,GCA_000018785.1__GCA_900476025.1,PASS,PASS,PASS,PASS
GCA_000018925.1,GCA_000153845.1,GCA_000018925.1__GCA_000153845.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000018925.1,GCA_000833375.1,GCA_000018925.1__GCA_000833375.1,PASS,PASS,PASS,PASS
GCA_000018925.1,GCA_000833475.1,GCA_000018925.1__GCA_000833475.1,PASS,PASS,PASS,PASS
GCA_000018945.1,GCA_049244645.1,GCA_000018945.1__GCA_049244645.1,PASS,PASS,PASS,PASS
GCA_000019645.1,GCA_000210475.1,GCA_000019645.1__GCA_000210475.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000019645.1,GCA_000263895.1,GCA_000019645.1__GCA_000263895.1,PASS,PASS,PASS,PASS
GCA_000019645.1,GCA_000350825.1,GCA_000019645.1__GCA_000350825.1,PASS,PASS,PASS,PASS
GCA_000019645.1,GCA_000459055.1,GCA_000019645.1__GCA_000459055.1,PASS,PASS,PASS,PASS
GCA_000019645.1,GCA_000613265.1,GCA_000019645.1__GCA_000613265.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000019645.1,GCA_000690815.1,GCA_000019645.1__GCA_000690815.1,PASS,PASS,PASS,PASS
GCA_000019645.1,GCA_000734955.1,GCA_000019645.1__GCA_000734955.1,PASS,PASS,PASS,PASS
GCA_000019645.1,GCA_001281725.1,GCA_000019645.1__GCA_001281725.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_000019645.1,GCA_001865905.1,GCA_000019645.1__GCA_001865905.1,PASS,PASS,PASS,PASS
GCA_000019645.1,GCA_002853715.1,GCA_000019645.1__GCA_002853715.1,PASS,PASS,PASS,PASS
GCA_000019645.1,GCA_003697165.2,GCA_000019645.1__GCA_003697165.2,PASS,PASS,PASS,PASS
GCA_000019645.1,GCA_024519395.1,GCA_000019645.1__GCA_024519395.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_000019645.1,GCA_900706755.1,GCA_000019645.1__GCA_900706755.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_000019645.1,GCA_965137265.1,GCA_000019645.1__GCA_965137265.1,FAIL_THRESHOLD,PASS,PASS,PASS
GCA_000019725.1,GCA_003096615.1,GCA_000019725.1__GCA_003096615.1,PASS,PASS,PASS,PASS
GCA_000019725.1,GCA_007991055.1,GCA_000019725.1__GCA_007991055.1,PASS,PASS,PASS,PASS
GCA_000019725.1,GCA_052032835.1,GCA_000019725.1__GCA_052032835.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_000019905.1,GCA_025234645.1,GCA_000019905.1__GCA_025234645.1,FAIL_INITIAL,FAIL_THRESHOLD,PASS,PASS
GCA_000020005.1,GCA_036541105.1,GCA_000020005.1__GCA_036541105.1,PASS,PASS,PASS,PASS
GCA_000020045.1,GCA_902833665.1,GCA_000020045.1__GCA_902833665.1,PASS,PASS,PASS,PASS
GCA_000020225.1,GCA_008000975.1,GCA_000020225.1__GCA_008000975.1,PASS,PASS,PASS,PASS
GCA_000020225.1,GCA_017504145.1,GCA_000020225.1__GCA_017504145.1,PASS,PASS,PASS,PASS
GCA_000020425.1,GCA_000196555.1,GCA_000020425.1__GCA_000196555.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_000020425.1,GCA_000269965.1,GCA_000020425.1__GCA_000269965.1,PASS,PASS,PASS,PASS
GCA_000020425.1,GCA_000741245.1,GCA_000020425.1__GCA_000741245.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_000020425.1,GCA_000741625.1,GCA_000020425.1__GCA_000741625.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_000020425.1,GCA_000771105.1,GCA_000020425.1__GCA_000771105.1,PASS,PASS,PASS,PASS
GCA_000020425.1,GCA_000771285.1,GCA_000020425.1__GCA_000771285.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_000020425.1,GCA_016882605.1,GCA_000020425.1__GCA_016882605.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_000020425.1,GCA_017132755.1,GCA_000020425.1__GCA_017132755.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_000020425.1,GCA_017132775.1,GCA_000020425.1__GCA_017132775.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_000020425.1,GCA_019297795.1,GCA_000020425.1__GCA_019297795.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_000020425.1,GCA_051906175.1,GCA_000020425.1__GCA_051906175.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_000020425.1,GCA_051906195.1,GCA_000020425.1__GCA_051906195.1,PASS,PASS,PASS,PASS
GCA_000020425.1,GCA_900104835.1,GCA_000020425.1__GCA_900104835.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_000020425.1,GCA_900637215.1,GCA_000020425.1__GCA_900637215.1,PASS,PASS,PASS,PASS
GCA_000020425.1,GCA_900637335.1,GCA_000020425.1__GCA_900637335.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_000020425.1,GCA_965137725.1,GCA_000020425.1__GCA_965137725.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_000020425.1,GCA_965137735.1,GCA_000020425.1__GCA_965137735.1,PASS,PASS,PASS,PASS
GCA_000020605.1,GCA_022453685.1,GCA_000020605.1__GCA_022453685.1,PASS,PASS,PASS,PASS
GCA_000020905.1,GCA_000231015.3,GCA_000020905.1__GCA_000231015.3,PASS,FAIL_THRESHOLD,PASS,FAIL_THRESHOLD
GCA_000020905.1,GCA_000513855.1,GCA_000020905.1__GCA_000513855.1,PASS,PASS,PASS,PASS
GCA_000020985.1,GCA_000482825.1,GCA_000020985.1__GCA_000482825.1,PASS,PASS,PASS,PASS
GCA_000021325.1,GCA_000067045.1,GCA_000021325.1__GCA_000067045.1,PASS,PASS,PASS,PASS
GCA_000021325.1,GCA_014174315.1,GCA_000021325.1__GCA_014174315.1,PASS,PASS,PASS,PASS
GCA_000021365.1,GCA_000218565.1,GCA_000021365.1__GCA_000218565.1,PASS,PASS,PASS,PASS
GCA_000021485.1,GCA_049532655.1,GCA_000021485.1__GCA_049532655.1,PASS,PASS,PASS,PASS
GCA_000021845.1,GCA_000083545.1,GCA_000021845.1__GCA_000083545.1,PASS,FAIL_THRESHOLD,PASS,PASS
